date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,item_name_index,item_type_index,transaction_type_index,received_by_index,time_of_sale_index
10-08-2022,Frankie,Fastfood,50,2,43,Online,Mrs.,Afternoon,4.0,0.0,1.0,1.0,2.0
8/21/2022,Aalopuri,Fastfood,20,14,298,Online,Mrs.,Afternoon,3.0,0.0,1.0,1.0,2.0
09-05-2022,Cold coffee,Fastfood,40,3,411,Online,Mrs.,Morning,0.0,0.0,1.0,1.0,4.0
3/27/2023,Vadapav,Fastfood,20,2,42,Cash,Mrs.,Morning,5.0,0.0,0.0,1.0,4.0
5/16/2022,Sugarcane juice,Fastfood,20,14,524,Cash,Mr.,Evening,1.0,0.0,0.0,0.0,3.0
7/18/2022,Frankie,Fastfood,20,7,252,Online,Mr.,Evening,4.0,0.0,1.0,0.0,3.0
1/19/2023,Panipuri,Fastfood,20,10,281,Cash,Mrs.,Midnight,2.0,0.0,0.0,1.0,0.0
03-05-2023,Aalopuri,Fastfood,20,4,67,Online,Mrs.,Afternoon,3.0,0.0,1.0,1.0,2.0
10/26/2022,Vadapav,Fastfood,25,5,303,Online,Mrs.,Afternoon,5.0,0.0,1.0,1.0,2.0
8/27/2022,Panipuri,Beverages,40,12,324,Online,Mr.,Morning,2.0,1.0,1.0,0.0,4.0
7/19/2022,Frankie,Beverages,50,6,85,Online,Mrs.,Midnight,4.0,1.0,1.0,1.0,0.0
12/25/2022,Vadapav,Fastfood,60,12,497,Online,Mrs.,Evening,5.0,0.0,1.0,1.0,3.0
3/19/2023,Aalopuri,Fastfood,20,14,425,Cash,Mrs.,Evening,3.0,0.0,0.0,1.0,3.0
4/19/2022,Frankie,Beverages,50,11,394,Online,Mrs.,Morning,4.0,1.0,1.0,1.0,4.0
11/28/2022,Sandwich,Beverages,40,7,128,Cash,Mr.,Night,6.0,1.0,0.0,0.0,1.0
1/28/2023,Vadapav,Fastfood,20,8,86,Cash,Mr.,Night,5.0,0.0,0.0,0.0,1.0
3/15/2023,Cold coffee,Fastfood,25,15,706,Cash,Mr.,Evening,0.0,0.0,0.0,0.0,3.0
4/17/2022,Aalopuri,Fastfood,20,8,211,Cash,Mrs.,Midnight,3.0,0.0,0.0,1.0,0.0
6/29/2022,Vadapav,Beverages,25,5,60,Online,Mrs.,Midnight,5.0,1.0,1.0,1.0,0.0
12/30/2022,Panipuri,Fastfood,25,12,158,Cash,Mr.,Midnight,2.0,0.0,0.0,0.0,0.0
11-06-2022,Cold coffee,Beverages,40,10,274,Online,Mr.,Night,0.0,1.0,1.0,0.0,1.0
11/13/2022,Sugarcane juice,Fastfood,40,5,95,Online,Mr.,Afternoon,1.0,0.0,1.0,0.0,2.0
8/20/2022,Panipuri,Fastfood,50,2,82,Online,Mr.,Evening,2.0,0.0,1.0,0.0,3.0
12/25/2022,Sugarcane juice,Fastfood,20,2,61,Cash,Mr.,Morning,1.0,0.0,0.0,0.0,4.0
1/20/2023,Frankie,Beverages,20,9,351,Cash,Mr.,Morning,4.0,1.0,0.0,0.0,4.0
3/21/2023,Cold coffee,Beverages,60,5,312,Cash,Mrs.,Night,0.0,1.0,0.0,1.0,1.0
11-05-2022,Vadapav,Beverages,25,5,127,Online,Mr.,Night,5.0,1.0,1.0,0.0,1.0
8/17/2022,Cold coffee,Beverages,40,7,528,Cash,Mrs.,Afternoon,0.0,1.0,0.0,1.0,2.0
12/22/2022,Sugarcane juice,Fastfood,20,8,265,Cash,Mrs.,Night,1.0,0.0,0.0,1.0,1.0
1/13/2023,Sandwich,Fastfood,40,5,271,Cash,Mr.,Morning,6.0,0.0,0.0,0.0,4.0
12/22/2022,Panipuri,Fastfood,60,2,132,Online,Mr.,Afternoon,2.0,0.0,1.0,0.0,2.0
10/31/2022,Sandwich,Beverages,40,15,350,Cash,Mr.,Afternoon,6.0,1.0,0.0,0.0,2.0
03-09-2023,Frankie,Fastfood,60,10,419,Cash,Mrs.,Night,4.0,0.0,0.0,1.0,1.0
06-09-2022,Sugarcane juice,Beverages,25,9,152,Online,Mr.,Morning,1.0,1.0,1.0,0.0,4.0
05-07-2022,Frankie,Fastfood,50,13,597,Cash,Mrs.,Morning,4.0,0.0,0.0,1.0,4.0
6/14/2022,Aalopuri,Fastfood,25,15,781,Cash,Mrs.,Afternoon,3.0,0.0,0.0,1.0,2.0
5/18/2022,Frankie,Fastfood,60,10,505,Online,Mrs.,Afternoon,4.0,0.0,1.0,1.0,2.0
8/31/2022,Panipuri,Fastfood,20,3,110,Online,Mrs.,Afternoon,2.0,0.0,1.0,1.0,2.0
8/19/2022,Cold coffee,Beverages,50,15,548,Cash,Mrs.,Evening,0.0,1.0,0.0,1.0,3.0
9/17/2022,Sugarcane juice,Fastfood,20,10,288,Cash,Mrs.,Midnight,1.0,0.0,0.0,1.0,0.0
8/24/2022,Sugarcane juice,Fastfood,20,9,285,Cash,Mrs.,Afternoon,1.0,0.0,0.0,1.0,2.0
10/30/2022,Sandwich,Beverages,20,3,112,Online,Mr.,Midnight,6.0,1.0,1.0,0.0,0.0
12/28/2022,Panipuri,Fastfood,50,7,216,Cash,Mr.,Evening,2.0,0.0,0.0,0.0,3.0
05-04-2022,Vadapav,Fastfood,20,8,189,Cash,Mr.,Morning,5.0,0.0,0.0,0.0,4.0
1/22/2023,Sandwich,Fastfood,20,12,289,Online,Mr.,Midnight,6.0,0.0,1.0,0.0,0.0
02-07-2023,Sugarcane juice,Fastfood,20,6,140,Online,Mrs.,Evening,1.0,0.0,1.0,1.0,3.0
12-05-2022,Frankie,Fastfood,20,5,223,Cash,Mrs.,Evening,4.0,0.0,0.0,1.0,3.0
1/16/2023,Aalopuri,Fastfood,20,7,103,Cash,Mr.,Afternoon,3.0,0.0,0.0,0.0,2.0
3/25/2023,Aalopuri,Fastfood,20,15,444,Online,Mrs.,Afternoon,3.0,0.0,1.0,1.0,2.0
03-05-2023,Sandwich,Beverages,40,10,339,Cash,Mr.,Night,6.0,1.0,0.0,0.0,1.0
4/20/2022,Cold coffee,Fastfood,25,5,274,Cash,Mrs.,Night,0.0,0.0,0.0,1.0,1.0
6/30/2022,Frankie,Fastfood,40,7,157,Online,Mr.,Night,4.0,0.0,1.0,0.0,1.0
09-06-2022,Sugarcane juice,Fastfood,20,12,504,Cash,Mrs.,Afternoon,1.0,0.0,0.0,1.0,2.0
09-08-2022,Cold coffee,Fastfood,40,12,730,Online,Mrs.,Midnight,0.0,0.0,1.0,1.0,0.0
2/16/2023,Aalopuri,Fastfood,20,3,42,Online,Mr.,Midnight,3.0,0.0,1.0,0.0,0.0
03-01-2023,Cold coffee,Beverages,40,11,440,Cash,Mr.,Midnight,0.0,1.0,0.0,0.0,0.0
8/13/2022,Vadapav,Beverages,25,3,233,Cash,Mrs.,Midnight,5.0,1.0,0.0,1.0,0.0
05-06-2022,Sugarcane juice,Fastfood,20,14,519,Online,Mr.,Night,1.0,0.0,1.0,0.0,1.0
9/29/2022,Sugarcane juice,Fastfood,20,9,143,Cash,Mr.,Afternoon,1.0,0.0,0.0,0.0,2.0
3/15/2023,Vadapav,Beverages,50,11,339,Online,Mr.,Afternoon,5.0,1.0,1.0,0.0,2.0
09-09-2022,Vadapav,Fastfood,20,5,81,Cash,Mr.,Afternoon,5.0,0.0,0.0,0.0,2.0
10/13/2022,Sandwich,Fastfood,25,11,536,Cash,Mrs.,Morning,6.0,0.0,0.0,1.0,4.0
1/28/2023,Panipuri,Fastfood,50,12,531,Cash,Mrs.,Midnight,2.0,0.0,0.0,1.0,0.0
7/24/2022,Vadapav,Fastfood,20,12,260,Cash,Mrs.,Midnight,5.0,0.0,0.0,1.0,0.0
08-06-2022,Frankie,Fastfood,25,7,272,Cash,Mrs.,Night,4.0,0.0,0.0,1.0,1.0
10/24/2022,Frankie,Fastfood,20,1,70,Online,Mrs.,Afternoon,4.0,0.0,1.0,1.0,2.0
11-10-2022,Vadapav,Beverages,25,10,139,Online,Mr.,Midnight,5.0,1.0,1.0,0.0,0.0
9/21/2022,Sandwich,Fastfood,60,9,540,Online,Mrs.,Afternoon,6.0,0.0,1.0,1.0,2.0
3/19/2023,Cold coffee,Beverages,50,5,113,Cash,Mr.,Morning,0.0,1.0,0.0,0.0,4.0
6/16/2022,Sugarcane juice,Fastfood,20,7,116,Online,Mr.,Afternoon,1.0,0.0,1.0,0.0,2.0
10-08-2022,Cold coffee,Beverages,40,3,225,Cash,Mrs.,Midnight,0.0,1.0,0.0,1.0,0.0
9/21/2022,Frankie,Fastfood,60,8,512,Online,Mr.,Afternoon,4.0,0.0,1.0,0.0,2.0
07-08-2022,Panipuri,Fastfood,20,10,200,Online,Mr.,Night,2.0,0.0,1.0,0.0,1.0
01-01-2023,Aalopuri,Fastfood,25,6,143,Online,Mrs.,Night,3.0,0.0,1.0,1.0,1.0
4/21/2022,Sugarcane juice,Fastfood,50,5,56,Cash,Mrs.,Midnight,1.0,0.0,0.0,1.0,0.0
12-12-2022,Sandwich,Fastfood,25,1,52,Online,Mrs.,Midnight,6.0,0.0,1.0,1.0,0.0
10-09-2022,Cold coffee,Fastfood,25,9,464,Online,Mrs.,Evening,0.0,0.0,1.0,1.0,3.0
3/24/2023,Cold coffee,Beverages,40,2,80,Online,Mr.,Midnight,0.0,1.0,1.0,0.0,0.0
11/26/2022,Panipuri,Fastfood,20,10,200,Online,Mr.,Night,2.0,0.0,1.0,0.0,1.0
12/30/2022,Sandwich,Beverages,20,4,58,Online,Mr.,Midnight,6.0,1.0,1.0,0.0,0.0
08-04-2022,Cold coffee,Beverages,40,1,53,Online,Mr.,Evening,0.0,1.0,1.0,0.0,3.0
11/29/2022,Frankie,Fastfood,20,4,68,Cash,Mrs.,Evening,4.0,0.0,0.0,1.0,3.0
9/14/2022,Cold coffee,Beverages,40,15,650,Online,Mr.,Afternoon,0.0,1.0,1.0,0.0,2.0
03-08-2023,Panipuri,Fastfood,20,12,447,Online,Mrs.,Afternoon,2.0,0.0,1.0,1.0,2.0
10/24/2022,Panipuri,Fastfood,50,12,300,Online,Mr.,Evening,2.0,0.0,1.0,0.0,3.0
05-03-2022,Aalopuri,Fastfood,20,6,76,Online,Mrs.,Afternoon,3.0,0.0,1.0,1.0,2.0
05-08-2022,Sandwich,Beverages,25,4,262,Online,Mr.,Night,6.0,1.0,1.0,0.0,1.0
10-01-2022,Sugarcane juice,Fastfood,20,13,572,Online,Mrs.,Afternoon,1.0,0.0,1.0,1.0,2.0
11/26/2022,Sandwich,Beverages,40,12,405,Cash,Mrs.,Midnight,6.0,1.0,0.0,1.0,0.0
1/30/2023,Sandwich,Fastfood,40,11,342,Cash,Mr.,Morning,6.0,0.0,0.0,0.0,4.0
11/22/2022,Sugarcane juice,Fastfood,20,14,530,Online,Mrs.,Night,1.0,0.0,1.0,1.0,1.0
12-03-2022,Aalopuri,Beverages,20,2,77,Cash,Mr.,Evening,3.0,1.0,0.0,0.0,3.0
6/27/2022,Cold coffee,Fastfood,60,11,470,Online,Mrs.,Morning,0.0,0.0,1.0,1.0,4.0
5/31/2022,Aalopuri,Fastfood,20,13,263,Online,Mrs.,Evening,3.0,0.0,1.0,1.0,3.0
6/20/2022,Vadapav,Fastfood,25,9,99,Online,Mrs.,Evening,5.0,0.0,1.0,1.0,3.0
09-05-2022,Frankie,Beverages,60,11,512,Cash,Mr.,Midnight,4.0,1.0,0.0,0.0,0.0
2/28/2023,Aalopuri,Fastfood,20,14,473,Online,Mr.,Afternoon,3.0,0.0,1.0,0.0,2.0
9/23/2022,Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Evening,3.0,0.0,0.0,1.0,3.0
12/22/2022,Sugarcane juice,Fastfood,20,8,37,Cash,Mrs.,Night,1.0,0.0,0.0,1.0,1.0
9/30/2022,Sugarcane juice,Fastfood,25,10,290,Cash,Mr.,Evening,1.0,0.0,0.0,0.0,3.0
08-08-2022,Frankie,Fastfood,25,10,343,Online,Mr.,Evening,4.0,0.0,1.0,0.0,3.0
10-11-2022,Cold coffee,Beverages,40,12,480,Online,Mrs.,Night,0.0,1.0,1.0,1.0,1.0
05-09-2022,Panipuri,Beverages,20,1,29,Cash,Mr.,Morning,2.0,1.0,0.0,0.0,4.0
1/28/2023,Aalopuri,Fastfood,20,4,71,Cash,Mr.,Morning,3.0,0.0,0.0,0.0,4.0
12-03-2022,Sugarcane juice,Beverages,25,1,63,Online,Mrs.,Evening,1.0,1.0,1.0,1.0,3.0
10-11-2022,Frankie,Fastfood,25,12,328,Cash,Mr.,Morning,4.0,0.0,0.0,0.0,4.0
12-07-2022,Sandwich,Beverages,50,11,669,Cash,Mrs.,Midnight,6.0,1.0,0.0,1.0,0.0
11-05-2022,Panipuri,Fastfood,20,6,120,Online,Mr.,Night,2.0,0.0,1.0,0.0,1.0
12-02-2022,Cold coffee,Fastfood,50,10,460,Cash,Mrs.,Midnight,0.0,0.0,0.0,1.0,0.0
3/15/2023,Panipuri,Fastfood,25,12,303,Cash,Mrs.,Midnight,2.0,0.0,0.0,1.0,0.0
09-09-2022,Sugarcane juice,Beverages,20,7,259,Online,Mr.,Afternoon,1.0,1.0,1.0,0.0,2.0
02-03-2023,Frankie,Fastfood,40,14,681,Online,Mr.,Night,4.0,0.0,1.0,0.0,1.0
04-07-2022,Sugarcane juice,Fastfood,20,14,706,Cash,Mr.,Midnight,1.0,0.0,0.0,0.0,0.0
11/17/2022,Frankie,Fastfood,40,12,258,Cash,Mrs.,Afternoon,4.0,0.0,0.0,1.0,2.0
1/14/2023,Sandwich,Fastfood,20,10,358,Online,Mrs.,Midnight,6.0,0.0,1.0,1.0,0.0
05-05-2022,Sugarcane juice,Fastfood,20,14,519,Cash,Mrs.,Night,1.0,0.0,0.0,1.0,1.0
11/17/2022,Cold coffee,Fastfood,60,12,709,Cash,Mr.,Morning,0.0,0.0,0.0,0.0,4.0
5/24/2022,Sandwich,Fastfood,40,15,631,Online,Mrs.,Midnight,6.0,0.0,1.0,1.0,0.0
05-07-2022,Vadapav,Fastfood,20,7,140,Cash,Mr.,Evening,5.0,0.0,0.0,0.0,3.0
06-05-2022,Sugarcane juice,Beverages,20,3,69,Online,Mrs.,Midnight,1.0,1.0,1.0,1.0,0.0
04-09-2022,Sugarcane juice,Beverages,25,15,542,Cash,Mr.,Evening,1.0,1.0,0.0,0.0,3.0
10/27/2022,Panipuri,Fastfood,25,3,141,Online,Mr.,Morning,2.0,0.0,1.0,0.0,4.0
12-04-2022,Sugarcane juice,Fastfood,25,10,244,Cash,Mrs.,Night,1.0,0.0,0.0,1.0,1.0
12/22/2022,Aalopuri,Beverages,20,2,33,Online,Mr.,Afternoon,3.0,1.0,1.0,0.0,2.0
4/18/2022,Panipuri,Fastfood,20,4,120,Online,Mr.,Evening,2.0,0.0,1.0,0.0,3.0
02-05-2023,Sandwich,Fastfood,50,14,743,Online,Mr.,Midnight,6.0,0.0,1.0,0.0,0.0
03-02-2023,Frankie,Beverages,20,15,683,Online,Mrs.,Night,4.0,1.0,1.0,1.0,1.0
11/27/2022,Cold coffee,Fastfood,40,8,401,Online,Mrs.,Midnight,0.0,0.0,1.0,1.0,0.0
10-06-2022,Vadapav,Fastfood,25,5,319,Online,Mrs.,Midnight,5.0,0.0,1.0,1.0,0.0
1/28/2023,Frankie,Fastfood,40,12,594,Cash,Mrs.,Midnight,4.0,0.0,0.0,1.0,0.0
11-06-2022,Cold coffee,Beverages,60,9,246,Online,Mr.,Morning,0.0,1.0,1.0,0.0,4.0
01-01-2023,Aalopuri,Fastfood,20,4,42,Online,Mr.,Night,3.0,0.0,1.0,0.0,1.0
12/22/2022,Panipuri,Fastfood,60,5,323,Online,Mrs.,Night,2.0,0.0,1.0,1.0,1.0
01-10-2023,Frankie,Beverages,60,12,243,Cash,Mr.,Afternoon,4.0,1.0,0.0,0.0,2.0
6/27/2022,Sandwich,Beverages,60,8,349,Cash,Mrs.,Afternoon,6.0,1.0,0.0,1.0,2.0
01-04-2023,Cold coffee,Beverages,40,8,370,Online,Mrs.,Midnight,0.0,1.0,1.0,1.0,0.0
03-03-2023,Aalopuri,Fastfood,20,4,38,Online,Mr.,Midnight,3.0,0.0,1.0,0.0,0.0
12/16/2022,Vadapav,Fastfood,50,12,482,Cash,Mr.,Night,5.0,0.0,0.0,0.0,1.0
9/27/2022,Aalopuri,Fastfood,20,5,54,Online,Mr.,Afternoon,3.0,0.0,1.0,0.0,2.0
08-10-2022,Panipuri,Beverages,20,10,185,Cash,Mr.,Afternoon,2.0,1.0,0.0,0.0,2.0
6/30/2022,Panipuri,Fastfood,20,3,97,Cash,Mrs.,Evening,2.0,0.0,0.0,1.0,3.0
9/29/2022,Sugarcane juice,Fastfood,50,12,402,Cash,Mr.,Afternoon,1.0,0.0,0.0,0.0,2.0
07-03-2022,Sugarcane juice,Fastfood,20,8,306,Cash,Mr.,Afternoon,1.0,0.0,0.0,0.0,2.0
9/28/2022,Cold coffee,Beverages,50,12,355,Online,Mr.,Afternoon,0.0,1.0,1.0,0.0,2.0
5/20/2022,Sugarcane juice,Fastfood,20,1,28,Cash,Mr.,Night,1.0,0.0,0.0,0.0,1.0
6/24/2022,Cold coffee,Fastfood,40,4,271,Online,Mrs.,Afternoon,0.0,0.0,1.0,1.0,2.0
5/24/2022,Cold coffee,Fastfood,40,13,438,Online,Mr.,Night,0.0,0.0,1.0,0.0,1.0
11-02-2022,Cold coffee,Beverages,60,2,114,Online,Mrs.,Afternoon,0.0,1.0,1.0,1.0,2.0
08-12-2022,Cold coffee,Beverages,40,5,287,Cash,Mr.,Evening,0.0,1.0,0.0,0.0,3.0
03-05-2023,Panipuri,Beverages,25,5,313,Cash,Mr.,Morning,2.0,1.0,0.0,0.0,4.0
01-03-2023,Sandwich,Fastfood,60,10,600,Cash,Mrs.,Midnight,6.0,0.0,0.0,1.0,0.0
12/25/2022,Sugarcane juice,Fastfood,25,14,682,Cash,Mr.,Morning,1.0,0.0,0.0,0.0,4.0
03-09-2023,Sugarcane juice,Beverages,60,13,286,Cash,Mr.,Afternoon,1.0,1.0,0.0,0.0,2.0
10-05-2022,Sandwich,Beverages,50,10,194,Cash,Mrs.,Night,6.0,1.0,0.0,1.0,1.0
6/28/2022,Sandwich,Fastfood,60,7,245,Online,Mr.,Midnight,6.0,0.0,1.0,0.0,0.0
11/27/2022,Aalopuri,Fastfood,20,8,278,Online,Mrs.,Midnight,3.0,0.0,1.0,1.0,0.0
10/13/2022,Sandwich,Beverages,40,11,543,Online,Mr.,Morning,6.0,1.0,1.0,0.0,4.0
2/13/2023,Sugarcane juice,Fastfood,25,4,255,Cash,Mrs.,Morning,1.0,0.0,0.0,1.0,4.0
5/31/2022,Vadapav,Fastfood,20,10,390,Cash,Mr.,Afternoon,5.0,0.0,0.0,0.0,2.0
11-06-2022,Vadapav,Fastfood,20,4,118,Online,Mrs.,Afternoon,5.0,0.0,1.0,1.0,2.0
9/25/2022,Sugarcane juice,Fastfood,60,7,230,Online,Mrs.,Morning,1.0,0.0,1.0,1.0,4.0
7/26/2022,Aalopuri,Fastfood,20,3,126,Online,Mr.,Morning,3.0,0.0,1.0,0.0,4.0
11/17/2022,Aalopuri,Beverages,20,1,26,Online,Mrs.,Midnight,3.0,1.0,1.0,1.0,0.0
11/13/2022,Sugarcane juice,Fastfood,20,4,66,Cash,Mrs.,Night,1.0,0.0,0.0,1.0,1.0
3/23/2023,Cold coffee,Beverages,40,10,400,Cash,Mr.,Morning,0.0,1.0,0.0,0.0,4.0
9/21/2022,Sugarcane juice,Fastfood,20,4,81,Online,Mrs.,Midnight,1.0,0.0,1.0,1.0,0.0
7/27/2022,Panipuri,Fastfood,50,9,223,Online,Mr.,Midnight,2.0,0.0,1.0,0.0,0.0
8/21/2022,Aalopuri,Fastfood,20,10,252,Cash,Mr.,Midnight,3.0,0.0,0.0,0.0,0.0
4/16/2022,Cold coffee,Beverages,40,4,94,Cash,Mrs.,Afternoon,0.0,1.0,0.0,1.0,2.0
12-09-2022,Panipuri,Fastfood,60,7,233,Cash,Mr.,Evening,2.0,0.0,0.0,0.0,3.0
08-12-2022,Cold coffee,Beverages,40,9,561,Online,Mrs.,Night,0.0,1.0,1.0,1.0,1.0
5/20/2022,Aalopuri,Fastfood,20,3,60,Cash,Mrs.,Afternoon,3.0,0.0,0.0,1.0,2.0
09-08-2022,Aalopuri,Fastfood,20,1,26,Online,Mrs.,Morning,3.0,0.0,1.0,1.0,4.0
11/27/2022,Panipuri,Fastfood,25,11,103,Online,Mr.,Afternoon,2.0,0.0,1.0,0.0,2.0
05-12-2022,Panipuri,Beverages,60,5,73,Online,Mr.,Night,2.0,1.0,1.0,0.0,1.0
11/20/2022,Sugarcane juice,Beverages,60,13,339,Online,Mrs.,Evening,1.0,1.0,1.0,1.0,3.0
12/14/2022,Panipuri,Fastfood,20,13,260,Online,Mr.,Afternoon,2.0,0.0,1.0,0.0,2.0
04-04-2022,Cold coffee,Beverages,40,8,240,Online,Mr.,Morning,0.0,1.0,1.0,0.0,4.0
10/24/2022,Vadapav,Beverages,20,6,59,Online,Mrs.,Night,5.0,1.0,1.0,1.0,1.0
02-05-2023,Vadapav,Beverages,20,8,216,Cash,Mr.,Morning,5.0,1.0,0.0,0.0,4.0
07-09-2022,Sugarcane juice,Fastfood,20,3,78,Cash,Mrs.,Morning,1.0,0.0,0.0,1.0,4.0
9/25/2022,Sandwich,Beverages,25,6,259,Cash,Mrs.,Morning,6.0,1.0,0.0,1.0,4.0
1/13/2023,Frankie,Fastfood,20,2,126,Cash,Mr.,Evening,4.0,0.0,0.0,0.0,3.0
10/20/2022,Cold coffee,Fastfood,40,14,715,Cash,Mrs.,Midnight,0.0,0.0,0.0,1.0,0.0
1/28/2023,Vadapav,Fastfood,20,12,270,Cash,Mr.,Midnight,5.0,0.0,0.0,0.0,0.0
4/24/2022,Vadapav,Fastfood,20,3,60,Cash,Mr.,Morning,5.0,0.0,0.0,0.0,4.0
6/25/2022,Sandwich,Fastfood,50,9,424,Online,Mrs.,Afternoon,6.0,0.0,1.0,1.0,2.0
10/26/2022,Vadapav,Beverages,20,5,98,Online,Mrs.,Night,5.0,1.0,1.0,1.0,1.0
3/16/2023,Cold coffee,Beverages,40,9,319,Cash,Mrs.,Night,0.0,1.0,0.0,1.0,1.0
4/17/2022,Vadapav,Fastfood,25,6,198,Online,Mrs.,Morning,5.0,0.0,1.0,1.0,4.0
4/23/2022,Frankie,Fastfood,50,3,103,Cash,Mr.,Night,4.0,0.0,0.0,0.0,1.0
5/15/2022,Sandwich,Beverages,50,15,539,Cash,Mr.,Night,6.0,1.0,0.0,0.0,1.0
12-07-2022,Sugarcane juice,Fastfood,20,7,422,Online,Mr.,Night,1.0,0.0,1.0,0.0,1.0
9/24/2022,Aalopuri,Fastfood,20,7,236,Online,Mr.,Night,3.0,0.0,1.0,0.0,1.0
03-11-2023,Vadapav,Beverages,20,6,135,Cash,Mrs.,Night,5.0,1.0,0.0,1.0,1.0
9/20/2022,Aalopuri,Beverages,20,2,27,Online,Mrs.,Night,3.0,1.0,1.0,1.0,1.0
6/27/2022,Panipuri,Fastfood,20,7,207,Cash,Mr.,Midnight,2.0,0.0,0.0,0.0,0.0
1/16/2023,Sandwich,Fastfood,40,8,128,Online,Mrs.,Evening,6.0,0.0,1.0,1.0,3.0
10-07-2022,Cold coffee,Fastfood,40,12,663,Online,Mrs.,Afternoon,0.0,0.0,1.0,1.0,2.0
10/31/2022,Sugarcane juice,Fastfood,20,9,113,Online,Mrs.,Morning,1.0,0.0,1.0,1.0,4.0
5/21/2022,Frankie,Fastfood,25,10,243,Cash,Mrs.,Afternoon,4.0,0.0,0.0,1.0,2.0
7/14/2022,Vadapav,Fastfood,20,2,107,Online,Mrs.,Night,5.0,0.0,1.0,1.0,1.0
9/27/2022,Frankie,Fastfood,60,10,497,Online,Mrs.,Afternoon,4.0,0.0,1.0,1.0,2.0
3/19/2023,Aalopuri,Beverages,20,14,334,Cash,Mrs.,Night,3.0,1.0,0.0,1.0,1.0
12-04-2022,Frankie,Fastfood,25,6,131,Online,Mrs.,Evening,4.0,0.0,1.0,1.0,3.0
11-12-2022,Panipuri,Beverages,40,6,224,Cash,Mr.,Night,2.0,1.0,0.0,0.0,1.0
6/24/2022,Cold coffee,Beverages,60,5,124,Online,Mr.,Evening,0.0,1.0,1.0,0.0,3.0
07-06-2022,Sugarcane juice,Fastfood,60,12,402,Cash,Mrs.,Morning,1.0,0.0,0.0,1.0,4.0
3/30/2023,Frankie,Beverages,20,11,236,Cash,Mr.,Evening,4.0,1.0,0.0,0.0,3.0
10-04-2022,Frankie,Fastfood,20,3,77,Online,Mrs.,Midnight,4.0,0.0,1.0,1.0,0.0
5/27/2022,Vadapav,Fastfood,20,13,260,Cash,Mr.,Afternoon,5.0,0.0,0.0,0.0,2.0
07-08-2022,Sugarcane juice,Fastfood,20,12,197,Online,Mrs.,Afternoon,1.0,0.0,1.0,1.0,2.0
12-05-2022,Vadapav,Fastfood,20,4,80,Online,Mrs.,Night,5.0,0.0,1.0,1.0,1.0
09-12-2022,Cold coffee,Beverages,40,15,574,Online,Mrs.,Evening,0.0,1.0,1.0,1.0,3.0
1/22/2023,Cold coffee,Beverages,40,13,438,Cash,Mrs.,Night,0.0,1.0,0.0,1.0,1.0
8/24/2022,Sugarcane juice,Beverages,60,11,199,Cash,Mrs.,Midnight,1.0,1.0,0.0,1.0,0.0
05-05-2022,Vadapav,Fastfood,20,9,163,Cash,Mrs.,Morning,5.0,0.0,0.0,1.0,4.0
4/26/2022,Cold coffee,Beverages,40,6,398,Online,Mr.,Evening,0.0,1.0,1.0,0.0,3.0
5/14/2022,Vadapav,Fastfood,20,2,40,Online,Mr.,Evening,5.0,0.0,1.0,0.0,3.0
03-05-2023,Panipuri,Beverages,40,7,122,Online,Mrs.,Morning,2.0,1.0,1.0,1.0,4.0
3/18/2023,Sugarcane juice,Fastfood,20,5,52,Cash,Mrs.,Morning,1.0,0.0,0.0,1.0,4.0
5/23/2022,Panipuri,Fastfood,50,8,260,Online,Mrs.,Morning,2.0,0.0,1.0,1.0,4.0
08-05-2022,Sugarcane juice,Fastfood,20,14,611,Cash,Mrs.,Afternoon,1.0,0.0,0.0,1.0,2.0
05-12-2022,Cold coffee,Beverages,40,2,100,Online,Mrs.,Afternoon,0.0,1.0,1.0,1.0,2.0
7/30/2022,Vadapav,Fastfood,25,13,503,Cash,Mrs.,Midnight,5.0,0.0,0.0,1.0,0.0
09-08-2022,Sugarcane juice,Fastfood,20,13,312,Online,Mr.,Midnight,1.0,0.0,1.0,0.0,0.0
12/14/2022,Sugarcane juice,Beverages,25,13,288,Cash,Mr.,Evening,1.0,1.0,0.0,0.0,3.0
5/14/2022,Cold coffee,Beverages,40,11,565,Cash,Mrs.,Night,0.0,1.0,0.0,1.0,1.0
10/21/2022,Sandwich,Fastfood,60,5,300,Cash,Mr.,Morning,6.0,0.0,0.0,0.0,4.0
6/25/2022,Panipuri,Fastfood,20,7,428,Online,Mr.,Evening,2.0,0.0,1.0,0.0,3.0
09-11-2022,Aalopuri,Fastfood,20,11,423,Cash,Mrs.,Midnight,3.0,0.0,0.0,1.0,0.0
12-09-2022,Frankie,Beverages,50,3,112,Online,Mrs.,Midnight,4.0,1.0,1.0,1.0,0.0
01-11-2023,Sandwich,Fastfood,25,8,331,Cash,Mr.,Night,6.0,0.0,0.0,0.0,1.0
9/14/2022,Frankie,Fastfood,25,14,707,Cash,Mr.,Morning,4.0,0.0,0.0,0.0,4.0
5/27/2022,Cold coffee,Beverages,40,2,105,Cash,Mrs.,Midnight,0.0,1.0,0.0,1.0,0.0
12-09-2022,Cold coffee,Beverages,40,11,594,Online,Mrs.,Night,0.0,1.0,1.0,1.0,1.0
